"ticker","name","date","open","high","low","close","adjusted_close","volume"
"AAPL","Apple Inc. - Common Stock","2021-04-19 08:00:00-04:00",133.83,134.495,133.7,133.8,133.8,0
"AAPL","Apple Inc. - Common Stock","2021-04-19 09:00:00-04:00",133.8,133.88,133.6,133.665,133.665,0
"AAPL","Apple Inc. - Common Stock","2021-04-19 09:30:00-04:00",133.50999450683594,135.47000122070312,133.33999633789062,134.80999755859375,134.80999755859375,23296639
"AAPL","Apple Inc. - Common Stock","2021-04-19 10:30:00-04:00",134.80999755859375,135.22000122070312,134.14999389648438,134.94000244140625,134.94000244140625,12605764
"AAPL","Apple Inc. - Common Stock","2021-04-19 11:30:00-04:00",134.92999267578125,134.9499969482422,134.01499938964844,134.17820739746094,134.17820739746094,9840824
"AAPL","Apple Inc. - Common Stock","2021-04-19 12:30:00-04:00",134.1708984375,134.5399932861328,133.72000122070312,134.38999938964844,134.38999938964844,8989643
"AAPL","Apple Inc. - Common Stock","2021-04-19 13:30:00-04:00",134.39500427246094,134.82000732421875,134.3000030517578,134.75,134.75,7213644
"AAPL","Apple Inc. - Common Stock","2021-04-19 14:30:00-04:00",134.75,134.75999450683594,134.1999969482422,134.2899932861328,134.2899932861328,7318076
"AAPL","Apple Inc. - Common Stock","2021-04-19 15:30:00-04:00",134.28500366210938,134.94000244140625,134.14500427246094,134.8699951171875,134.8699951171875,7243581
"AAPL","Apple Inc. - Common Stock","2021-04-19 16:00:00-04:00",134.86,134.93,134.43,134.79,134.79,0
"AAPL","Apple Inc. - Common Stock","2021-04-19 17:00:00-04:00",134.785,134.9,134.76,134.88,134.88,0
"AAPL","Apple Inc. - Common Stock","2021-04-19 18:00:00-04:00",134.89,135.0,134.84,134.99,134.99,0
"AAPL","Apple Inc. - Common Stock","2021-04-19 19:00:00-04:00",134.96,135.0,134.89,134.98,134.98,0
"AAPL","Apple Inc. - Common Stock","2021-04-20 04:00:00-04:00",135.0,135.3,134.38,134.99,134.99,0
"AAPL","Apple Inc. - Common Stock","2021-04-20 05:00:00-04:00",135.0,135.2,134.76,134.76,134.76,0
"AAPL","Apple Inc. - Common Stock","2021-04-20 06:00:00-04:00",134.79,134.85,134.21,134.39,134.39,0
"AAPL","Apple Inc. - Common Stock","2021-04-20 07:00:00-04:00",134.4,134.68,134.06,134.42,134.42,0
"AAPL","Apple Inc. - Common Stock","2021-04-20 08:00:00-04:00",134.41,134.87,134.2522,134.66,134.66,0
"AAPL","Apple Inc. - Common Stock","2021-04-20 09:00:00-04:00",134.66,134.85,134.5,134.78,134.78,0
"AAPL","Apple Inc. - Common Stock","2021-04-20 09:30:00-04:00",135.40640258789062,135.52999877929688,134.22000122070312,134.39999389648438,134.39999389648438,21028630
"AAPL","Apple Inc. - Common Stock","2021-04-20 10:30:00-04:00",134.38999938964844,134.4600067138672,132.50999450683594,132.80999755859375,132.80999755859375,15509494
"AAPL","Apple Inc. - Common Stock","2021-04-20 11:30:00-04:00",132.80999755859375,133.74000549316406,132.27999877929688,133.6199951171875,133.6199951171875,11533551
"AAPL","Apple Inc. - Common Stock","2021-04-20 12:30:00-04:00",133.62010192871094,133.82000732421875,132.35989379882812,132.3800048828125,132.3800048828125,10354033
"AAPL","Apple Inc. - Common Stock","2021-04-20 13:30:00-04:00",132.3800048828125,133.22999572753906,132.3699951171875,132.51019287109375,132.51019287109375,10503748
"AAPL","Apple Inc. - Common Stock","2021-04-20 14:30:00-04:00",132.50999450683594,132.67999267578125,131.80999755859375,132.63999938964844,132.63999938964844,10779710
"AAPL","Apple Inc. - Common Stock","2021-04-20 15:30:00-04:00",132.64999389648438,133.1999969482422,132.50999450683594,133.1199951171875,133.1199951171875,8810485
"AAPL","Apple Inc. - Common Stock","2021-04-20 16:00:00-04:00",133.11,133.1902,132.51,132.605,132.605,0
"AAPL","Apple Inc. - Common Stock","2021-04-20 17:00:00-04:00",132.6,138.796,124.92175,132.625,132.625,0
"AAPL","Apple Inc. - Common Stock","2021-04-20 18:00:00-04:00",132.62,132.75,132.48,132.55,132.55,0
"AAPL","Apple Inc. - Common Stock","2021-04-20 19:00:00-04:00",132.51,132.6,132.2,132.3,132.3,0
"AAPL","Apple Inc. - Common Stock","2021-04-21 04:00:00-04:00",132.59,132.75,132.3,132.59,132.59,0
"AAPL","Apple Inc. - Common Stock","2021-04-21 05:00:00-04:00",132.58,133.05,132.55,132.89,132.89,0
"AAPL","Apple Inc. - Common Stock","2021-04-21 06:00:00-04:00",132.89,132.98,132.61,132.75,132.75,0
"AAPL","Apple Inc. - Common Stock","2021-04-21 07:00:00-04:00",132.76,133.07,132.7,132.84,132.84,0
"AAPL","Apple Inc. - Common Stock","2021-04-21 08:00:00-04:00",132.84,133.442,132.41,132.45,132.45,0
"AAPL","Apple Inc. - Common Stock","2021-04-21 09:00:00-04:00",132.45,132.75,132.13,132.36,132.36,0
"AAPL","Apple Inc. - Common Stock","2021-04-21 09:30:00-04:00",132.36000061035156,132.92999267578125,131.3000946044922,132.52499389648438,132.52499389648438,19353130
"AAPL","Apple Inc. - Common Stock","2021-04-21 10:30:00-04:00",132.52000427246094,133.30929565429688,131.94000244140625,133.26010131835938,133.26010131835938,10916484
"AAPL","Apple Inc. - Common Stock","2021-04-21 11:30:00-04:00",133.2550048828125,133.5,132.94000244140625,132.99000549316406,132.99000549316406,8556605
"AAPL","Apple Inc. - Common Stock","2021-04-21 12:30:00-04:00",132.9969024658203,133.25999450683594,132.75,133.08999633789062,133.08999633789062,6208498
"AAPL","Apple Inc. - Common Stock","2021-04-21 13:30:00-04:00",133.08999633789062,133.4149932861328,133.00999450683594,133.13999938964844,133.13999938964844,5255754
"AAPL","Apple Inc. - Common Stock","2021-04-21 14:30:00-04:00",133.13999938964844,133.4600067138672,133.05999755859375,133.39500427246094,133.39500427246094,5054986
"AAPL","Apple Inc. - Common Stock","2021-04-21 15:30:00-04:00",133.39999389648438,133.75,133.38999938964844,133.5,133.5,6890359
"AAPL","Apple Inc. - Common Stock","2021-04-21 16:00:00-04:00",133.49,133.55,133.0,133.28,133.28,0
"AAPL","Apple Inc. - Common Stock","2021-04-21 17:00:00-04:00",133.28,139.3312,133.1,133.23,133.23,0
"AAPL","Apple Inc. - Common Stock","2021-04-21 18:00:00-04:00",133.21,133.3,133.15,133.23,133.23,0
"AAPL","Apple Inc. - Common Stock","2021-04-21 19:00:00-04:00",133.23,133.29,132.9,132.9,132.9,0
"AAPL","Apple Inc. - Common Stock","2021-04-22 04:00:00-04:00",133.5,133.5,133.11,133.45,133.45,0
"AAPL","Apple Inc. - Common Stock","2021-04-22 05:00:00-04:00",133.46,133.64,133.32,133.38,133.38,0
"AAPL","Apple Inc. - Common Stock","2021-04-22 06:00:00-04:00",133.38,133.55,133.23,133.5,133.5,0
"AAPL","Apple Inc. - Common Stock","2021-04-22 07:00:00-04:00",133.51,133.57,133.16,133.22,133.22,0
"AAPL","Apple Inc. - Common Stock","2021-04-22 08:00:00-04:00",133.24,133.5,133.0,133.18,133.18,0
"AAPL","Apple Inc. - Common Stock","2021-04-22 09:00:00-04:00",133.2,133.5,132.75,132.92,132.92,0
"AAPL","Apple Inc. - Common Stock","2021-04-22 09:30:00-04:00",133.0399932861328,133.6898956298828,132.52000427246094,133.64999389648438,133.64999389648438,15915915
"AAPL","Apple Inc. - Common Stock","2021-04-22 10:30:00-04:00",133.66000366210938,134.14999389648438,133.6199951171875,133.7100067138672,133.7100067138672,9998326
"AAPL","Apple Inc. - Common Stock","2021-04-22 11:30:00-04:00",133.7050018310547,134.02499389648438,133.5399932861328,133.88999938964844,133.88999938964844,6016515
"AAPL","Apple Inc. - Common Stock","2021-04-22 12:30:00-04:00",133.8914031982422,134.10000610351562,132.22999572753906,133.08999633789062,133.08999633789062,11304546
"AAPL","Apple Inc. - Common Stock","2021-04-22 13:30:00-04:00",133.09010314941406,133.1811981201172,131.41000366210938,132.47500610351562,132.47500610351562,16525314
"AAPL","Apple Inc. - Common Stock","2021-04-22 14:30:00-04:00",132.48989868164062,132.60000610351562,131.86160278320312,132.033203125,132.033203125,8617609
"AAPL","Apple Inc. - Common Stock","2021-04-22 15:30:00-04:00",132.02999877929688,132.36000061035156,131.89999389648438,131.94000244140625,131.94000244140625,8005074
"AAPL","Apple Inc. - Common Stock","2021-04-22 16:00:00-04:00",131.94,132.7582,131.84,131.925,131.925,0
"AAPL","Apple Inc. - Common Stock","2021-04-22 17:00:00-04:00",131.95,133.04,130.36,131.87,131.87,0
"AAPL","Apple Inc. - Common Stock","2021-04-22 18:00:00-04:00",131.88,132.02,131.87,132.0,132.0,0
"AAPL","Apple Inc. - Common Stock","2021-04-22 19:00:00-04:00",132.0,132.08,131.87,131.88,131.88,0
"AAPL","Apple Inc. - Common Stock","2021-04-23 04:00:00-04:00",132.0,132.19,131.84,132.14,132.14,0
"AAPL","Apple Inc. - Common Stock","2021-04-23 05:00:00-04:00",132.14,132.25,132.03,132.09,132.09,0
"AAPL","Apple Inc. - Common Stock","2021-04-23 06:00:00-04:00",132.09,132.22,132.0,132.18,132.18,0
"AAPL","Apple Inc. - Common Stock","2021-04-23 07:00:00-04:00",132.14,132.44,132.05,132.3,132.3,0
"AAPL","Apple Inc. - Common Stock","2021-04-23 08:00:00-04:00",132.3,132.43,132.03,132.21,132.21,0
"AAPL","Apple Inc. - Common Stock","2021-04-23 09:00:00-04:00",132.23,132.3,132.05,132.18,132.18,0
"AAPL","Apple Inc. - Common Stock","2021-04-23 09:30:00-04:00",132.75,133.47000122070312,132.44000244140625,133.11639404296875,133.11639404296875,14982365
"AAPL","Apple Inc. - Common Stock","2021-04-23 10:30:00-04:00",133.11500549316406,134.19000244140625,133.00999450683594,134.19000244140625,134.19000244140625,10635260
"AAPL","Apple Inc. - Common Stock","2021-04-23 11:30:00-04:00",134.18499755859375,134.5800018310547,134.0601043701172,134.27999877929688,134.27999877929688,9175504
"AAPL","Apple Inc. - Common Stock","2021-04-23 12:30:00-04:00",134.28469848632812,134.83279418945312,134.10000610351562,134.73609924316406,134.73609924316406,8668667
"AAPL","Apple Inc. - Common Stock","2021-04-23 13:30:00-04:00",134.74000549316406,135.1199951171875,134.58999633789062,134.9199981689453,134.9199981689453,9442718
"AAPL","Apple Inc. - Common Stock","2021-04-23 14:30:00-04:00",134.92579650878906,135.10000610351562,134.6300048828125,134.69500732421875,134.69500732421875,8500329
"AAPL","Apple Inc. - Common Stock","2021-04-23 15:30:00-04:00",134.69000244140625,134.99000549316406,134.1999969482422,134.3000030517578,134.3000030517578,8276482
"AAPL","Apple Inc. - Common Stock","2021-04-23 16:00:00-04:00",134.3,134.3414,134.16,134.21,134.21,0
"AAPL","Apple Inc. - Common Stock","2021-04-23 17:00:00-04:00",134.21,134.32,134.16,134.22,134.22,0
"AAPL","Apple Inc. - Common Stock","2021-04-23 18:00:00-04:00",134.26,134.31,133.11,134.26,134.26,0
"AAPL","Apple Inc. - Common Stock","2021-04-23 19:00:00-04:00",134.26,134.3,134.21,134.28,134.28,0
"AAPL","Apple Inc. - Common Stock","2021-04-26 04:00:00-04:00",133.9,134.2,133.71,134.06,134.06,0
"AAPL","Apple Inc. - Common Stock","2021-04-26 05:00:00-04:00",134.09,134.16,133.88,134.0,134.0,0
"AAPL","Apple Inc. - Common Stock","2021-04-26 06:00:00-04:00",133.91,134.07,133.82,134.0,134.0,0
"AAPL","Apple Inc. - Common Stock","2021-04-26 07:00:00-04:00",134.0,134.24,133.73,133.95,133.95,0
"AAPL","Apple Inc. - Common Stock","2021-04-26 08:00:00-04:00",133.95,134.55,133.82,134.43,134.43,0
"AAPL","Apple Inc. - Common Stock","2021-04-26 09:00:00-04:00",134.43,134.76,134.28,134.6,134.6,0
"AAPL","Apple Inc. - Common Stock","2021-04-26 09:30:00-04:00",134.8300018310547,134.9600067138672,133.55999755859375,134.44500732421875,134.44500732421875,19567192
"AAPL","Apple Inc. - Common Stock","2021-04-26 10:30:00-04:00",134.44000244140625,134.8300018310547,134.30999755859375,134.58999633789062,134.58999633789062,7765965
"AAPL","Apple Inc. - Common Stock","2021-04-26 11:30:00-04:00",134.60000610351562,134.6999969482422,134.2082977294922,134.27000427246094,134.27000427246094,5908927
"AAPL","Apple Inc. - Common Stock","2021-04-26 12:30:00-04:00",134.27000427246094,134.69000244140625,134.22999572753906,134.55999755859375,134.55999755859375,4992051
"AAPL","Apple Inc. - Common Stock","2021-04-26 13:30:00-04:00",134.56500244140625,134.7967071533203,134.35000610351562,134.7100067138672,134.7100067138672,5762726
"AAPL","Apple Inc. - Common Stock","2021-04-26 14:30:00-04:00",134.7100067138672,135.05999755859375,134.57000732421875,134.6291046142578,134.6291046142578,7102920
"AAPL","Apple Inc. - Common Stock","2021-04-26 15:30:00-04:00",134.625,134.9199981689453,134.42999267578125,134.72999572753906,134.72999572753906,6592516
"AAPL","Apple Inc. - Common Stock","2021-04-26 16:00:00-04:00",134.72,135.0,134.51,134.73,134.73,0
"AAPL","Apple Inc. - Common Stock","2021-04-26 17:00:00-04:00",134.73,134.77,121.42,134.6901,134.6901,0
"AAPL","Apple Inc. - Common Stock","2021-04-26 18:00:00-04:00",134.71,134.75,134.67,134.72,134.72,0
"AAPL","Apple Inc. - Common Stock","2021-04-26 19:00:00-04:00",134.72,134.9,134.7,134.87,134.87,0
"AAPL","Apple Inc. - Common Stock","2021-04-27 04:00:00-04:00",134.91,135.0,134.69,134.79,134.79,0
"AAPL","Apple Inc. - Common Stock","2021-04-27 05:00:00-04:00",134.79,135.1,134.72,135.07,135.07,0
"AAPL","Apple Inc. - Common Stock","2021-04-27 06:00:00-04:00",135.08,135.08,134.64,134.91,134.91,0
"AAPL","Apple Inc. - Common Stock","2021-04-27 07:00:00-04:00",134.89,135.25,134.85,135.23,135.23,0
"AAPL","Apple Inc. - Common Stock","2021-04-27 08:00:00-04:00",135.23,135.73,134.72,135.54,135.54,0
"AAPL","Apple Inc. - Common Stock","2021-04-27 09:00:00-04:00",135.55,135.75,135.25,135.47,135.47,0
"AAPL","Apple Inc. - Common Stock","2021-04-27 09:30:00-04:00",135.00999450683594,135.41000366210938,134.16000366210938,134.8831024169922,134.8831024169922,17943859
"AAPL","Apple Inc. - Common Stock","2021-04-27 10:30:00-04:00",134.8800048828125,134.93499755859375,134.11000061035156,134.46270751953125,134.46270751953125,9939819
"AAPL","Apple Inc. - Common Stock","2021-04-27 11:30:00-04:00",134.47000122070312,134.75,134.27999877929688,134.7100067138672,134.7100067138672,5908170
"AAPL","Apple Inc. - Common Stock","2021-04-27 12:30:00-04:00",134.7050018310547,135.07989501953125,134.58999633789062,134.625,134.625,6411675
"AAPL","Apple Inc. - Common Stock","2021-04-27 13:30:00-04:00",134.6199951171875,134.8300018310547,134.35000610351562,134.8300018310547,134.8300018310547,5391001
"AAPL","Apple Inc. - Common Stock","2021-04-27 14:30:00-04:00",134.82960510253906,134.85000610351562,134.39999389648438,134.66000366210938,134.66000366210938,7152089
"AAPL","Apple Inc. - Common Stock","2021-04-27 15:30:00-04:00",134.66000366210938,134.77000427246094,134.1999969482422,134.38999938964844,134.38999938964844,7482711
"AAPL","Apple Inc. - Common Stock","2021-04-27 16:00:00-04:00",134.39,134.7931,134.2,134.47,134.47,0
"AAPL","Apple Inc. - Common Stock","2021-04-27 17:00:00-04:00",134.46,134.55,132.35,134.53,134.53,0
"AAPL","Apple Inc. - Common Stock","2021-04-27 18:00:00-04:00",134.54,134.87,134.5,134.84,134.84,0
"AAPL","Apple Inc. - Common Stock","2021-04-27 19:00:00-04:00",134.86,134.95,134.78,134.79,134.79,0
"AAPL","Apple Inc. - Common Stock","2021-04-28 04:00:00-04:00",134.31,134.7,133.95,134.2,134.2,0
"AAPL","Apple Inc. - Common Stock","2021-04-28 05:00:00-04:00",134.17,134.37,133.94,133.99,133.99,0
"AAPL","Apple Inc. - Common Stock","2021-04-28 06:00:00-04:00",134.0,134.27,133.92,134.22,134.22,0
"AAPL","Apple Inc. - Common Stock","2021-04-28 07:00:00-04:00",134.22,134.7,134.09,134.54,134.54,0
"AAPL","Apple Inc. - Common Stock","2021-04-28 08:00:00-04:00",134.54,134.7,134.21,134.51,134.51,0
"AAPL","Apple Inc. - Common Stock","2021-04-28 09:00:00-04:00",134.5003,134.55,134.24,134.33,134.33,0
"AAPL","Apple Inc. - Common Stock","2021-04-28 09:30:00-04:00",134.61000061035156,135.02000427246094,133.93299865722656,134.28860473632812,134.28860473632812,19481545
"AAPL","Apple Inc. - Common Stock","2021-04-28 10:30:00-04:00",134.28900146484375,134.3000030517578,133.7949981689453,133.92999267578125,133.92999267578125,10458812
"AAPL","Apple Inc. - Common Stock","2021-04-28 11:30:00-04:00",133.93499755859375,134.07000732421875,133.0800018310547,133.3560028076172,133.3560028076172,11664265
"AAPL","Apple Inc. - Common Stock","2021-04-28 12:30:00-04:00",133.35499572753906,133.80799865722656,133.3300018310547,133.64869689941406,133.64869689941406,6395173
"AAPL","Apple Inc. - Common Stock","2021-04-28 13:30:00-04:00",133.64549255371094,134.38999938964844,133.6199951171875,133.97000122070312,133.97000122070312,9486347
"AAPL","Apple Inc. - Common Stock","2021-04-28 14:30:00-04:00",133.968505859375,134.77499389648438,133.75999450683594,134.3249969482422,134.3249969482422,13189687
"AAPL","Apple Inc. - Common Stock","2021-04-28 15:30:00-04:00",134.3300018310547,134.35499572753906,133.30999755859375,133.8000030517578,133.8000030517578,11290277
"AAPL","Apple Inc. - Common Stock","2021-04-28 16:00:00-04:00",133.82,139.5,133.58,137.87,137.87,0
"AAPL","Apple Inc. - Common Stock","2021-04-28 17:00:00-04:00",137.86,138.27,133.58,136.72,136.72,0
"AAPL","Apple Inc. - Common Stock","2021-04-28 18:00:00-04:00",136.72,137.24,133.58,136.61,136.61,0
"AAPL","Apple Inc. - Common Stock","2021-04-28 19:00:00-04:00",136.61,137.0,136.51,136.7,136.7,0
"AAPL","Apple Inc. - Common Stock","2021-04-29 04:00:00-04:00",137.0,137.81,136.83,137.33,137.33,0
"AAPL","Apple Inc. - Common Stock","2021-04-29 05:00:00-04:00",137.32,137.72,137.13,137.28,137.28,0
"AAPL","Apple Inc. - Common Stock","2021-04-29 06:00:00-04:00",137.22,137.66,137.1,137.25,137.25,0
"AAPL","Apple Inc. - Common Stock","2021-04-29 07:00:00-04:00",137.17,137.73,137.02,137.5,137.5,0
"AAPL","Apple Inc. - Common Stock","2021-04-29 08:00:00-04:00",137.5,137.73,133.58,136.78,136.78,0
"AAPL","Apple Inc. - Common Stock","2021-04-29 09:00:00-04:00",136.8,137.47,132.35,137.175,137.175,0
"AAPL","Apple Inc. - Common Stock","2021-04-29 09:30:00-04:00",136.47000122070312,137.07000732421875,133.6300048828125,134.2949981689453,134.2949981689453,51140357
"AAPL","Apple Inc. - Common Stock","2021-04-29 10:30:00-04:00",134.3000030517578,134.66000366210938,133.60000610351562,134.57020568847656,134.57020568847656,21143533
"AAPL","Apple Inc. - Common Stock","2021-04-29 11:30:00-04:00",134.5800018310547,134.5800018310547,132.4499969482422,132.7812042236328,132.7812042236328,21208740
"AAPL","Apple Inc. - Common Stock","2021-04-29 12:30:00-04:00",132.77999877929688,133.69000244140625,132.60000610351562,133.5500030517578,133.5500030517578,16356089
"AAPL","Apple Inc. - Common Stock","2021-04-29 13:30:00-04:00",133.5500030517578,134.32000732421875,133.10499572753906,134.2100067138672,134.2100067138672,12542936
"AAPL","Apple Inc. - Common Stock","2021-04-29 14:30:00-04:00",134.2100067138672,134.57000732421875,133.83999633789062,133.875,133.875,13603318
"AAPL","Apple Inc. - Common Stock","2021-04-29 15:30:00-04:00",133.8800048828125,133.99000549316406,133.27000427246094,133.47999572753906,133.47999572753906,9070144
"AAPL","Apple Inc. - Common Stock","2021-04-29 16:00:00-04:00",133.48,133.9455,132.88,133.1,133.1,0
"AAPL","Apple Inc. - Common Stock","2021-04-29 17:00:00-04:00",133.1,136.93813,124.3002,133.04,133.04,0
"AAPL","Apple Inc. - Common Stock","2021-04-30 18:00:00-04:00",131.555,131.56,131.46,131.48,131.48,0
"AAPL","Apple Inc. - Common Stock","2021-04-30 19:00:00-04:00",131.48,131.52,131.38,131.52,131.52,0
"AAPL","Apple Inc. - Common Stock","2021-05-03 04:00:00-04:00",132.02,132.34,131.84,132.06,132.06,0
"AAPL","Apple Inc. - Common Stock","2021-05-03 05:00:00-04:00",131.97,132.18,131.56,131.61,131.61,0
"AAPL","Apple Inc. - Common Stock","2021-05-03 06:00:00-04:00",131.65,131.87,131.5,131.84,131.84,0
"AAPL","Apple Inc. - Common Stock","2021-05-03 07:00:00-04:00",131.85,132.16,131.65,132.08,132.08,0
"AAPL","Apple Inc. - Common Stock","2021-05-03 08:00:00-04:00",132.08,132.23,131.46,132.0,132.0,0
"AAPL","Apple Inc. - Common Stock","2021-05-03 09:00:00-04:00",132.0,132.2,131.98,132.09,132.09,0
"AAPL","Apple Inc. - Common Stock","2021-05-03 09:30:00-04:00",132.0,134.07000732421875,131.99000549316406,133.83999633789062,133.83999633789062,21307484
"AAPL","Apple Inc. - Common Stock","2021-05-03 10:30:00-04:00",133.8350067138672,134.0500030517578,132.13999938964844,132.30499267578125,132.30499267578125,13964077
"AAPL","Apple Inc. - Common Stock","2021-05-03 11:30:00-04:00",132.3000030517578,132.9199981689453,132.25,132.55450439453125,132.55450439453125,7596932
"AAPL","Apple Inc. - Common Stock","2021-05-03 12:30:00-04:00",132.5500030517578,132.6750030517578,132.2100067138672,132.25,132.25,6493192
"AAPL","Apple Inc. - Common Stock","2021-05-03 13:30:00-04:00",132.24000549316406,132.88699340820312,132.22000122070312,132.76499938964844,132.76499938964844,6500447
"AAPL","Apple Inc. - Common Stock","2021-05-03 14:30:00-04:00",132.77000427246094,132.97999572753906,132.625,132.639892578125,132.639892578125,6067846
"AAPL","Apple Inc. - Common Stock","2021-05-03 15:30:00-04:00",132.63499450683594,132.7899932861328,132.3948974609375,132.55630493164062,132.55630493164062,6383877
"AAPL","Apple Inc. - Common Stock","2021-05-03 16:00:00-04:00",132.55,132.55,132.35,132.42,132.42,0
"AAPL","Apple Inc. - Common Stock","2021-05-03 17:00:00-04:00",132.42,132.54,132.3,132.33,132.33,0
"AAPL","Apple Inc. - Common Stock","2021-05-03 18:00:00-04:00",132.31,132.4,132.31,132.37,132.37,0
"AAPL","Apple Inc. - Common Stock","2021-05-03 19:00:00-04:00",132.36,132.36,132.25,132.33,132.33,0
"AAPL","Apple Inc. - Common Stock","2021-05-04 04:00:00-04:00",131.88,132.11,131.75,132.06,132.06,0
"AAPL","Apple Inc. - Common Stock","2021-05-04 05:00:00-04:00",132.01,132.07,131.6,131.73,131.73,0
"AAPL","Apple Inc. - Common Stock","2021-05-04 06:00:00-04:00",131.73,132.05,131.72,131.78,131.78,0
"AAPL","Apple Inc. - Common Stock","2021-05-04 07:00:00-04:00",131.8,132.08,131.63,131.94,131.94,0
"AAPL","Apple Inc. - Common Stock","2021-05-04 08:00:00-04:00",131.94,132.54,130.87,131.0,131.0,0
"AAPL","Apple Inc. - Common Stock","2021-05-04 09:00:00-04:00",130.98,131.35,130.9,130.91,130.91,0
"AAPL","Apple Inc. - Common Stock","2021-05-04 09:30:00-04:00",131.36000061035156,131.48989868164062,127.83999633789062,128.3000030517578,128.3000030517578,37576043
"AAPL","Apple Inc. - Common Stock","2021-05-04 10:30:00-04:00",128.30499267578125,128.44000244140625,127.33999633789062,127.5500030517578,127.5500030517578,18673080
"AAPL","Apple Inc. - Common Stock","2021-05-04 11:30:00-04:00",127.5500030517578,127.6750030517578,126.7300033569336,127.43499755859376,127.43499755859376,18811837
"AAPL","Apple Inc. - Common Stock","2021-05-04 12:30:00-04:00",127.43499755859376,127.44000244140624,126.6999969482422,127.05460357666016,127.05460357666016,12994472
"AAPL","Apple Inc. - Common Stock","2021-05-04 13:30:00-04:00",127.0500030517578,127.5,126.76000213623048,127.19850158691406,127.19850158691406,11474225
"AAPL","Apple Inc. - Common Stock","2021-05-04 14:30:00-04:00",127.19059753417967,127.66000366210938,127.12999725341795,127.3249969482422,127.3249969482422,11113571
"AAPL","Apple Inc. - Common Stock","2021-05-04 15:30:00-04:00",127.31999969482422,128.0,127.18000030517578,127.94000244140624,127.94000244140624,14642242
"AAPL","Apple Inc. - Common Stock","2021-05-04 16:00:00-04:00",127.92,127.98,127.005,127.67,127.67,0
"AAPL","Apple Inc. - Common Stock","2021-05-04 17:00:00-04:00",127.7,128.45267,121.4758,127.79,127.79,0
"AAPL","Apple Inc. - Common Stock","2021-05-04 18:00:00-04:00",127.78,127.8,127.6,127.68,127.68,0
"AAPL","Apple Inc. - Common Stock","2021-05-04 19:00:00-04:00",127.68,127.85,127.51,127.71,127.71,0
"AAPL","Apple Inc. - Common Stock","2021-05-05 04:00:00-04:00",128.4,128.8,128.3,128.78,128.78,0
"AAPL","Apple Inc. - Common Stock","2021-05-05 05:00:00-04:00",128.78,129.09,128.61,129.0,129.0,0
"AAPL","Apple Inc. - Common Stock","2021-05-05 06:00:00-04:00",129.0,129.14,128.86,128.95,128.95,0
"AAPL","Apple Inc. - Common Stock","2021-05-05 07:00:00-04:00",128.97,129.2,128.65,128.85,128.85,0
"AAPL","Apple Inc. - Common Stock","2021-05-05 08:00:00-04:00",128.84,129.24,127.85,129.09,129.09,0
"AAPL","Apple Inc. - Common Stock","2021-05-05 09:00:00-04:00",129.08,129.18,128.71,129.1,129.1,0
"AAPL","Apple Inc. - Common Stock","2021-05-05 09:30:00-04:00",129.45010375976562,130.44000244140625,128.86000061035156,129.3917999267578,129.3917999267578,28268117
"AAPL","Apple Inc. - Common Stock","2021-05-05 10:30:00-04:00",129.39979553222656,129.9199981689453,129.3350067138672,129.71009826660156,129.71009826660156,10525430
"AAPL","Apple Inc. - Common Stock","2021-05-05 11:30:00-04:00",129.7100067138672,130.1999969482422,129.66000366210938,129.86050415039062,129.86050415039062,7395528
"AAPL","Apple Inc. - Common Stock","2021-05-05 12:30:00-04:00",129.8699951171875,129.91009521484375,129.16000366210938,129.3813018798828,129.3813018798828,6171843
"AAPL","Apple Inc. - Common Stock","2021-05-05 13:30:00-04:00",129.389892578125,129.58999633789062,128.6999969482422,128.90499877929688,128.90499877929688,6856776
"AAPL","Apple Inc. - Common Stock","2021-05-05 14:30:00-04:00",128.90499877929688,129.0,127.97000122070312,128.07989501953125,128.07989501953125,9041479
"AAPL","Apple Inc. - Common Stock","2021-05-05 15:30:00-04:00",128.07000732421875,128.72000122070312,128.0,128.14999389648438,128.14999389648438,9100375
"AAPL","Apple Inc. - Common Stock","2021-05-05 16:00:00-04:00",128.1,128.21,127.935,127.97,127.97,0
"AAPL","Apple Inc. - Common Stock","2021-05-05 17:00:00-04:00",127.97,136.5473,120.47817,128.02,128.02,0
"AAPL","Apple Inc. - Common Stock","2021-05-05 18:00:00-04:00",128.02,128.1,127.91,127.97,127.97,0
"AAPL","Apple Inc. - Common Stock","2021-05-05 19:00:00-04:00",127.96,128.04,127.89,127.98,127.98,0
"AAPL","Apple Inc. - Common Stock","2021-05-06 04:00:00-04:00",128.24,128.96,128.24,128.56,128.56,0
"AAPL","Apple Inc. - Common Stock","2021-05-06 05:00:00-04:00",128.54,128.56,128.0,128.22,128.22,0
"AAPL","Apple Inc. - Common Stock","2021-05-06 06:00:00-04:00",128.22,128.35,127.95,128.35,128.35,0
"AAPL","Apple Inc. - Common Stock","2021-05-06 07:00:00-04:00",128.34,128.44,127.96,128.2,128.2,0
"AAPL","Apple Inc. - Common Stock","2021-05-06 08:00:00-04:00",128.21,128.31,127.78,127.94,127.94,0
"AAPL","Apple Inc. - Common Stock","2021-05-06 09:00:00-04:00",127.94,129.7997,127.7,127.9,127.9,0
